chi,policy,seed_index,training_seed,episode,training_loss,mean_formal_reward,mean_constraint_violation,constraint_dual,update_method,critic_loss_q1,critic_loss_q2,constraint_critic_loss,latent_policy_entropy,mean_log_standard_deviation,entropy_temperature,entropy_temperature_loss,target_entropy,period_update_count,reward_critic_q1_update_count,reward_critic_q2_update_count,constraint_critic_update_count,actor_update_count,entropy_temperature_update_count,constraint_dual_update_count,mean_projection_distance,projected_action_fraction
0.125,Constrained SAC,1,2857687458,4,148580.81087612224,-317815.3020105947,4.335401835113517,26.22552797548674,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,11698551704.040949,11698551650.149445,8.57033018720821,-1.7243662450151684,-1.4858125099119317,0.01372134531737,0.4927488646380032,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0155517071003262,0.4285714285714285
0.125,Constrained SAC,1,2857687458,5,133220.33883556008,-188658.86578866228,0.1327676128778448,26.502239962530226,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,593393303.5396574,593393317.8021847,1.6694022525477463,-2.32347639986321,-1.480743419838444,0.011595895270397,0.4007178409578166,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0311264566519261,1.0
0.125,Constrained SAC,1,2857687458,6,180139.4177177776,-325183.9781855678,3.61539217827285,34.09246353690322,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,8248893008.371468,8248893039.304429,7.57901715928905,-1.3600601274584967,-1.4767870476726837,0.0100004599212488,0.3524287986403192,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.034200166729843,0.5714285714285714
0.125,Constrained SAC,1,2857687458,7,201546.9269073973,-317830.73198654,4.334940731853861,43.19373907379631,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3946076401.176949,3946076391.064345,5.047043599023088,-3.0648403687627197,-1.4734795716672249,0.008847495481274,0.2916587179970346,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0155387612952464,0.3809523809523809
0.125,Constrained SAC,1,2857687458,8,168757.4644720809,-188689.54871737843,0.1327168047701398,43.47034436381357,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,595291553.2243372,595291556.2157615,2.457289425047514,-0.1453756414597628,-1.4705083787841526,0.0078563175478905,0.2828962647662372,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0289057010096758,1.0
0.125,Constrained SAC,1,2857687458,9,209594.60675926023,-325188.5084974,3.615134794511328,51.06002743228735,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,4210609770.077772,4210609795.824176,5.53382231937481,-1.5800006357853231,-1.4679399426115558,0.0070954172692213,0.2425449302107363,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0295303364576133,0.6190476190476191
0.125,Behaviour cloning,2,1484239003,1,0.0318165168626495,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,2,0.031510304731624,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,3,0.0311969088576962,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,4,0.0308758744459086,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,5,0.0305467686698309,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,6,0.0302091910357688,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,7,0.0298627855953741,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,8,0.0295072550339953,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,9,0.0291423765496482,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,10,0.0287680192838642,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,11,0.0283841628691267,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Behaviour cloning,2,1484239003,12,0.0279909164220754,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.125,Constrained SAC,2,3413089447,1,18722.720205377376,-127622.50009743018,4.438599035420107,9.319257974382223,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,6588630689.300424,6588630794.6231165,21.28260490849221,-2.9836659236469045,-1.4889937869722625,0.0301287410282607,1.206055804325552,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.1479692970043438,0.4285714285714285
0.125,Constrained SAC,2,3413089447,2,43971.14895821321,-187963.2782053705,0.1338783941021157,9.59830260199667,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,11929287267.199226,11929287320.342936,0.3816519208098092,-2.30898023619758,-1.4820921622215808,0.0214540105975145,0.8084951558852091,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0517108186012509,1.0
0.125,Constrained SAC,2,3413089447,3,107977.7224684592,-325130.15843074216,3.615357459213853,17.188453266345764,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,25647464008.39789,25647464073.798286,13.093781274904492,-1.0809107822870618,-1.476496818120622,0.0165221714213203,0.6219247636094911,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0493939206051531,0.7142857142857143
0.125,Constrained SAC,2,3413089447,4,167021.21721439436,-317797.21051831456,4.336331462018507,26.29264933658464,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,8465095222.195676,8465095273.472399,8.395823437220315,-1.5448814960163857,-1.4715081308368072,0.0134726945865566,0.485805208242864,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0227141654743217,0.7619047619047619
0.125,Constrained SAC,2,3413089447,5,131336.67026371782,-188626.84381179127,0.1327362535614604,26.56929546906371,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,664332870.4702829,664332873.8038592,1.5660724830742918,-1.4344269885132537,-1.4677090926169312,0.0113690617965986,0.4042124411769754,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0380024560718072,1.0
0.125,Constrained SAC,2,3413089447,6,182720.30935688975,-325168.9301749866,3.6156238968150256,34.16000565237527,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,8692244697.566605,8692244706.051807,8.132561250927703,-2.7123211030408365,-1.463874312878617,0.0098869837505455,0.3325634982639461,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0443661278627654,0.7142857142857143
0.125,Constrained SAC,2,3413089447,7,228480.10256669985,-317823.6068805522,4.334903641266708,43.26120329903536,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,2509620390.0441766,2509620400.6837044,5.189272231258379,-3.1101439732196137,-1.4607624551727034,0.0087600302480696,0.2881422892336173,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.017874193129319,0.7142857142857143
0.125,Constrained SAC,2,3413089447,8,165621.41161151923,-188667.94335519773,0.1327743682150636,43.537929472286976,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,480398518.5272215,480398519.4171075,2.210093511779386,-2.141176439838674,-1.458225577826918,0.0078387503826414,0.2645712529265453,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0350971358764937,1.0
0.125,Constrained SAC,2,3413089447,9,210381.6455585358,-325183.56713792845,3.6149648485741865,51.127255654292746,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,5114566775.812995,5114566776.251875,6.143897528040097,-2.134977268414213,-1.4557754233976188,0.007092842116014,0.238079306770743,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0370412670396491,0.8571428571428571
0.25,Behaviour cloning,0,4237354934,1,0.0321519196464083,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,2,0.0318039540093754,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,3,0.0314460876598138,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,4,0.0310774425386096,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,5,0.0306971691451163,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,6,0.0303044725449484,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,7,0.029898645120787,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,8,0.0294791064823547,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,9,0.029045450392934,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,10,0.028597497706126,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,11,0.0281353531096842,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,0,4237354934,12,0.0276594619814845,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Constrained SAC,0,1044336490,1,25041.33653269101,-176413.0789690013,9.332948972184337,19.597392841587112,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,13072954851.206436,13072954929.598335,90.72831073946676,-3.107973692773528,-1.495701049928048,0.0301791774233499,1.2020733527319751,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.1483910226538125,0.4285714285714285
0.25,Constrained SAC,0,1044336490,2,46811.70365104914,-173310.156678144,1.1900080557304078,22.09430975862097,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,8916075969.551394,8916076007.716522,0.4282783004155769,-1.8132312736567997,-1.4941800068180862,0.021382331428954,0.8204458343750942,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.040666815944139,1.0
0.25,Constrained SAC,0,1044336490,3,107638.18439635848,-310774.5806365562,6.666505035025575,36.091870332174686,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,21998158986.95651,21998159075.42398,40.46284434365533,-3.481924975814393,-1.48864358020908,0.0167613352500779,0.5797385383418295,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.039458168044087,0.6666666666666666
0.25,Constrained SAC,0,1044336490,4,147872.49461934477,-304950.8789671742,9.40245661672992,55.8349292273075,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,10680116329.329971,10680116391.742466,41.26003244480913,-3.1565041691581093,-1.482951537581026,0.0137594624104011,0.4698761857361131,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0190174363891862,0.4285714285714285
0.25,Constrained SAC,0,1044336490,5,130213.13682697018,-173833.95684060568,1.187794894024122,58.32719850475812,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,223125269.6140674,223125267.4372412,2.778611299328002,-2.9100676739008158,-1.4792244646637367,0.0116566911926623,0.3948723721281489,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0315437724702021,1.0
0.25,Constrained SAC,0,1044336490,6,180896.1623047599,-310797.5352352264,6.665972253445295,72.32364023699321,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,6400662201.67126,6400662208.78492,21.101378595492555,-2.6936840155419883,-1.475551836308859,0.0101028824530748,0.340618075981496,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0346847968067758,0.8571428571428571
0.25,Constrained SAC,0,1044336490,7,199812.58583286617,-304957.1414959068,9.401794394069157,92.06530846453842,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,4499350844.522051,4499350851.607579,23.100745674940978,-1.4652086046378177,-1.4721459281109468,0.0088739375589783,0.3088146618888838,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0166481689018211,0.6190476190476191
0.25,Constrained SAC,0,1044336490,8,163069.18150651615,-173849.4458892616,1.187894858173078,94.55778766670188,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,725698308.7758934,725698308.2042385,4.379838336040562,-1.643623206412899,-1.4691076366412297,0.0079166038265676,0.2718007439207967,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.030607500542544,1.0
0.25,Constrained SAC,0,1044336490,9,208994.64446669305,-310802.9785840694,6.66579627272472,108.5538598394238,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3333772228.864419,3333772222.542231,13.537248144871414,-1.4731696432548032,-1.4668698095415411,0.0071422448075115,0.2450837579396306,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0317779410536108,1.0
0.25,Behaviour cloning,1,60714114,1,0.0318418128631564,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,2,0.0315402792756663,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,3,0.0312303781803532,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,4,0.0309112710182661,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,5,0.0305821032489464,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,6,0.030242016303774,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,7,0.029890164096679,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,8,0.0295257349843535,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,9,0.0291479800228386,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,10,0.0287562481844473,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,11,0.0283500288150705,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,1,60714114,12,0.027929000960124,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Constrained SAC,1,2857687458,1,26487.628687819983,-183588.1788548336,9.340959701057132,19.614215372219977,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,14253061929.67576,14253061882.714737,91.48419846562324,-4.328571782391577,-1.5043054501581072,0.0306648512752593,1.164061705584169,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.1677418915640666,0.7619047619047619
0.25,Constrained SAC,1,2857687458,2,46176.602563663175,-173173.86219161729,1.1877707989501,22.106434050015185,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,9008684910.912971,9008684941.2032,0.3356924487539385,-3.148187434123104,-1.4967143011315454,0.0218941636550503,0.8021356846359657,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.051325954520318,1.0
0.25,Constrained SAC,1,2857687458,3,103991.75233779152,-310761.7806986908,6.66659243008519,36.10417815319409,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,23029007417.39934,23029007423.469143,38.71270795342088,-1.8990766475163865,-1.4912674506160388,0.0168799054285405,0.6192767022813966,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0536129153101471,0.9047619047619048
0.25,Constrained SAC,1,2857687458,4,146962.39038608278,-304940.04082013806,9.402764061804676,55.84788268298391,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,10225557645.723074,10225557592.861729,40.549406082103054,-1.7302878192820177,-1.4859577119556702,0.0137242332418976,0.4927637298625406,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0215156186004917,0.9047619047619048
0.25,Constrained SAC,1,2857687458,5,126021.00110061475,-173811.29876086986,1.1879547432098014,58.34048764372447,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,367355846.13334006,367355857.8937682,2.9777746053802523,-2.3285019734093333,-1.4808842703576188,0.0115982424457134,0.4007370159589963,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0422139501786239,1.0
0.25,Constrained SAC,1,2857687458,6,173951.03802013866,-310792.3980273114,6.666085698827389,72.33716761126196,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,7461113227.754942,7461113258.067324,19.50283907227144,-1.3653935444800362,-1.4769401561700302,0.0100024303133982,0.352441615537889,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0435029479552906,1.0
0.25,Constrained SAC,1,2857687458,7,198594.9610257979,-304954.75931586744,9.402232608779148,92.07975608969814,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3586215884.433361,3586215878.044701,22.97491375451232,-3.069515883681357,-1.473572454291042,0.0088491917792184,0.2916713436645769,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.021160837629713,0.9523809523809524
0.25,Constrained SAC,1,2857687458,8,159124.5531343019,-173842.29792143102,1.187865747976236,94.5721741604482,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,582092966.9826825,582092968.3452249,5.108522380588326,-0.1489341640085168,-1.4706005628087693,0.007857747369685,0.2829194268807479,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0400664845076447,1.0
0.25,Constrained SAC,1,2857687458,9,201609.0991991526,-310799.42217963724,6.665751674279049,108.5681526764342,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3955287384.480064,3955287410.820695,12.606771067165228,-1.5830582880448925,-1.4680098055806263,0.0070966482111897,0.2425651941130414,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0391193910390667,1.0
0.25,Behaviour cloning,2,1484239003,1,0.0318574948713735,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,2,0.0314861192582697,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,3,0.0311038146068061,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,4,0.0307097371703577,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,5,0.0303031149236091,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,6,0.0298832840450697,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,7,0.0294497326205376,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,8,0.0290021510219863,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,9,0.0285404873753659,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,10,0.0280650051621565,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,11,0.0275763383923232,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Behaviour cloning,2,1484239003,12,0.0270755381598377,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.25,Constrained SAC,2,3413089447,1,18187.60905309828,-115192.24321902466,9.354984850230576,19.64366818548421,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,5139070363.635994,5139070470.543856,91.03339851796804,-2.980251254995628,-1.4885280887162982,0.0301274142599139,1.2061606557632008,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.1481823094944093,0.4285714285714285
0.25,Constrained SAC,2,3413089447,2,39589.35858918189,-173049.10980979324,1.185826581833793,22.13180400733517,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,10312617969.87778,10312618020.752785,0.3686873030441579,-2.3003554708106404,-1.482009825973712,0.0214516466297413,0.8086526705348208,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0611031980250899,1.0
0.25,Constrained SAC,2,3413089447,3,104425.46729826515,-310741.9039508643,6.666118753901176,36.12855339052764,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,23347162658.088284,23347162722.680058,38.75000829378065,-1.0812494454373098,-1.4765876602283756,0.0165208108484043,0.621858473003512,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0596950607444713,0.7619047619047619
0.25,Constrained SAC,2,3413089447,4,166171.14290060973,-304930.5491296586,9.403920357858228,55.87468614202991,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,7533212730.39057,7533212778.487963,37.7759107380226,-1.5468389216202507,-1.471531040137064,0.0134719414646578,0.4857422314143277,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.02827380930778,0.5714285714285714
0.25,Constrained SAC,2,3413089447,5,122196.37320803777,-173781.45758896938,1.1872437024550122,58.36579791718543,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,533594113.7556683,533594116.5448957,2.352855580633602,-1.435239323442592,-1.4677269995853544,0.0113685703075159,0.4041822742716084,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0464689161605433,1.0
0.25,Constrained SAC,2,3413089447,6,176528.7265979829,-310779.4648148893,6.666575174446683,72.36350578352345,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,8281830222.097287,8281830230.0666895,20.571477163722324,-2.712245440827272,-1.4638238232162573,0.0098866091114922,0.3325507876263148,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0517699158253625,0.8095238095238095
0.25,Constrained SAC,2,3413089447,7,226848.22584442055,-304950.90784861613,9.402300492318927,92.1062368173932,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3041990146.2758512,3041990155.9078045,21.543808778436212,-3.1097768978527878,-1.4607545618609743,0.0087597243449272,0.2881352132172081,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0222522602882264,0.3809523809523809
0.25,Constrained SAC,2,3413089447,8,154676.81014633554,-173821.83926256295,1.187829778137972,94.59857935148288,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,471102874.6976426,471102875.2196265,3.882592047766309,-2.1405144080247305,-1.458198293262666,0.007838488338962,0.2645677026564382,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0420611904803055,1.0
0.25,Constrained SAC,2,3413089447,9,202761.7852868248,-310794.8881116912,6.665652690169958,108.59435000083975,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,5199124375.436387,5199124376.004863,13.74649531250235,-2.134487553206041,-1.45577837227036,0.0070926172274828,0.2380752045869533,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.043504581809661,0.6190476190476191
0.375,Behaviour cloning,0,4237354934,1,0.0322586640260119,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,2,0.0318164199611177,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,3,0.031357913196001,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,4,0.0308813038748758,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,5,0.0303849060483231,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,6,0.0298673110710532,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,7,0.0293275455065018,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,8,0.0287652600009752,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,9,0.0281809364952535,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,10,0.0275760887845195,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,11,0.026953418036466,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,0,4237354934,12,0.0263168753380925,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Constrained SAC,0,1044336490,1,25711.67266396105,-166689.77673633225,14.541056944313048,30.534419583057403,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,11304249108.921345,11304249161.419472,223.5952499675093,-3.105646685493472,-1.495595074256681,0.0301782664375933,1.2021452250170754,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.1483276148250307,0.4285714285714285
0.375,Constrained SAC,0,1044336490,2,42583.84013544755,-155108.98025789837,3.1932988582889084,37.23824718546412,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,7050451552.597812,7050451578.046135,4.466011317721726,-1.8070493528147995,-1.4942136038548015,0.0213806694070889,0.8205590377321021,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0520090504174909,1.0
