evidence_layer,controller_id,training_information_regime,evaluation_information_regime,capacity_rights,warning_scenario,base_path_id,base_physical_path_sha256,training_seed_count,learning_seeds_averaged_within_path_first,inference_unit,decision_periods,clearance_followup_periods,decision_operational_loss,clearance_operational_loss,terminal_correction,total_operational_objective,loss_queue,loss_waiting,loss_exit,loss_overflow,loss_route_resource,loss_action,peak_pressure,overload,waiting_model_unit_weeks,direct_sue_exit,duration_attrition,total_exit,delivered_landbridge,ending_outstanding_mass,clearance_weeks_observed,maximum_transition_residual,loss_direct_sue_exit,loss_duration_attrition,loss_component_sum_with_terminal,mean_decision_time_seconds,maximum_decision_time_seconds,bc_proposal_selected_count,sac_proposal_selected_count,fallback_count,action_dimension,restricted_clearance_time_contribution,right_censored,numerical_failure,transition_audits_passed,accepted,all_step_acceptance_passed,scenario_label_in_controller_observation,seed_clearance_probability,censored_seed_trajectories
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_000_4ae657b9eeec,b13b629eea5ca5393b7414d311f373c02758e81e3b2eae0911376c5b665f359a,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.45524061722787973,0.4926105667060862,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_001_dde9993de777,3fff6834c5ca55770bb2ce011392b4601323013339a806ff304e5858d633ad25,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.45471316206151213,0.49662336660549045,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_002_f01217ab0e79,17fe2867b80c61a33b2f04bf45397773c30df8191e2adc4b5b92110e26b545d6,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.4535890586176438,0.48847016676639515,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_003_eb3106001035,e313a4d47eb3a6fdd9ce893166342e93487908fca1329a3ebd6655e90063d358,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.45980544137265317,0.5365230998334786,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_004_55a330aff5c4,3d576c2c2e35bb2dcee0d0659de529fad0cf3349e708d77b4b50e669a9fc31ef,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.4599938034401115,0.5749778666067868,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_005_981c73a17708,486158d4056bf919c05d831eb2457e1e5b0f77be811f8850194e44ad6f7b51c4,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.4572751827527308,0.5232772333547473,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_006_daba4b1e9814,952a31a06c5a53e6e31268d61aa18540666df9f1b9e3ae6a233963dce9488fa4,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.45591150689602494,0.4966804999858141,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_007_925513ee8ec6,731d03623a8a74cd3218b698af1e8e12c97d38fb15453dca892775607b29fa81,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.4557448643709308,0.5067967999881754,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_008_fabe46a0ea00,e9fdfe86c1213d66406ad2b5a1489098162eeacb4fd3bb135c7774f43447e50a,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.45688761839236336,0.5069718667461226,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_009_c8ef87e47101,e7c739cef2038dc9dd49043c1f0d7f937e1197ba26c7d6d5cfd35e6884576a8f,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.45502651263103316,0.49912553334919113,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_010_613ab99db82c,b6d6d7a34dc5c759fa2f74e51cf089ae14ef375b3d2118cbc6e54cfe69610ff0,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.4521741678071176,0.495642999963214,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_011_8a2e74b38d5d,2c1def025a197cafcbff5811b07b27cda029492b99505187bb109a25c6324dd0,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.4556945379389899,0.5014850001316518,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_012_b6bdc05b20a7,a0b19e6776a2ab7419a6e1e972fe362229d4c1ceaee4fcd5b26af8dd6487d91a,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.45362877126397755,0.5118412333540618,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_013_040653995d85,126fef2eb8dec4e751a3cd0ab4030fa0eef9f2124b9012d0f237435c02edf2bb,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.451971839072354,0.5006782000418752,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
reoptimized_information_value,I0_RD,I0,I0,RD,GFW,test_014_f00647451070,373a8ad6e78d461dfdcc95fdf1fb04a78758e9c383379518c6a7f99e0d53dc1b,3,True,physical_path,29.0,0.0,17.06685282076053,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06685282076053,0.4568076207029537,0.5546390334299455,0.0,29.0,0.0,34.0,0.0,False,False,True,True,True,False,1.0,0
