base_path_id,training_seed,metric,accepted_5_2_2_value,replayed_5_2_4_anchor_value,absolute_difference
test_002_f01217ab0e79,301721597,loss_route_resource,1319.9649854216425,1319.9649854216423,2.2737367544323206e-13
test_002_f01217ab0e79,301721597,loss_action,964.7896088128856,964.7896088128857,1.1368683772161603e-13
test_002_f01217ab0e79,301721597,terminal_correction,0.0,0.0,0.0
test_002_f01217ab0e79,301721597,ending_outstanding_mass,4.5423669587358325e-07,4.5423669587358314e-07,1.0587911840678754e-22
test_002_f01217ab0e79,554911178,total_operational_objective,108935.91996424798,108935.91996424798,0.0
test_002_f01217ab0e79,554911178,loss_queue,8325.543468621783,8325.543468621783,0.0
test_002_f01217ab0e79,554911178,loss_waiting,91541.48242990243,91541.48242990243,0.0
test_002_f01217ab0e79,554911178,loss_exit,3623.233885661536,3623.233885661536,0.0
test_002_f01217ab0e79,554911178,loss_overflow,3197.8712390393544,3197.8712390393544,0.0
test_002_f01217ab0e79,554911178,loss_route_resource,1313.1727974939115,1313.1727974939115,0.0
test_002_f01217ab0e79,554911178,loss_action,934.61614352893,934.6161435289301,1.1368683772161603e-13
test_002_f01217ab0e79,554911178,terminal_correction,0.0,0.0,0.0
test_002_f01217ab0e79,554911178,ending_outstanding_mass,4.561519358323487e-07,4.561519358323487e-07,0.0
test_002_f01217ab0e79,1600960620,total_operational_objective,107625.1542339663,107625.1542339663,0.0
test_002_f01217ab0e79,1600960620,loss_queue,8316.154595797965,8316.154595797965,0.0
test_002_f01217ab0e79,1600960620,loss_waiting,90323.09238714684,90323.09238714683,1.4551915228366852e-11
test_002_f01217ab0e79,1600960620,loss_exit,3578.020722954381,3578.020722954381,0.0
test_002_f01217ab0e79,1600960620,loss_overflow,3192.783356810996,3192.783356810996,0.0
test_002_f01217ab0e79,1600960620,loss_route_resource,1310.5125622958972,1310.5125622958972,0.0
test_002_f01217ab0e79,1600960620,loss_action,904.590608960204,904.590608960204,0.0
test_002_f01217ab0e79,1600960620,terminal_correction,0.0,0.0,0.0
test_002_f01217ab0e79,1600960620,ending_outstanding_mass,4.5530914079685013e-07,4.5530914079685013e-07,0.0
test_003_eb3106001035,301721597,total_operational_objective,115329.20082943422,115329.20082943422,0.0
test_003_eb3106001035,301721597,loss_queue,8630.344582094023,8630.344582094023,0.0
test_003_eb3106001035,301721597,loss_waiting,97079.99066260994,97079.99066260994,0.0
test_003_eb3106001035,301721597,loss_exit,3879.851608714632,3879.8516087146318,4.547473508864641e-13
test_003_eb3106001035,301721597,loss_overflow,3424.911105988488,3424.911105988488,0.0
test_003_eb3106001035,301721597,loss_route_resource,1348.201301415059,1348.2013014150593,2.2737367544323206e-13
test_003_eb3106001035,301721597,loss_action,965.9015686120728,965.9015686120729,1.1368683772161603e-13
test_003_eb3106001035,301721597,terminal_correction,0.0,0.0,0.0
test_003_eb3106001035,301721597,ending_outstanding_mass,5.41558093316667e-07,5.41558093316667e-07,0.0
test_003_eb3106001035,554911178,total_operational_objective,118182.90981951728,118182.90981951728,0.0
test_003_eb3106001035,554911178,loss_queue,8590.645035409798,8590.645035409798,0.0
test_003_eb3106001035,554911178,loss_waiting,99932.42842510605,99932.42842510605,0.0
test_003_eb3106001035,554911178,loss_exit,3985.213391917376,3985.213391917376,0.0
test_003_eb3106001035,554911178,loss_overflow,3397.931196874587,3397.931196874587,0.0
test_003_eb3106001035,554911178,loss_route_resource,1341.543403957921,1341.543403957921,0.0
test_003_eb3106001035,554911178,loss_action,935.1483662515828,935.1483662515827,1.1368683772161603e-13
test_003_eb3106001035,554911178,terminal_correction,0.0,0.0,0.0
test_003_eb3106001035,554911178,ending_outstanding_mass,5.435317656415753e-07,5.435317656415753e-07,0.0
test_003_eb3106001035,1600960620,total_operational_objective,116989.92945726466,116989.92945726466,0.0
test_003_eb3106001035,1600960620,loss_queue,8582.04978000001,8582.04978000001,0.0
test_003_eb3106001035,1600960620,loss_waiting,98825.25073295676,98825.25073295675,1.4551915228366852e-11
test_003_eb3106001035,1600960620,loss_exit,3944.0020577960818,3944.0020577960818,0.0
test_003_eb3106001035,1600960620,loss_overflow,3394.891640089404,3394.891640089404,0.0
test_003_eb3106001035,1600960620,loss_route_resource,1338.6510742669684,1338.6510742669684,0.0
test_003_eb3106001035,1600960620,loss_action,905.0841721555228,905.0841721555229,1.1368683772161603e-13
test_003_eb3106001035,1600960620,terminal_correction,0.0,0.0,0.0
test_003_eb3106001035,1600960620,ending_outstanding_mass,5.427757074240041e-07,5.427757074240041e-07,0.0
test_004_55a330aff5c4,301721597,total_operational_objective,107794.47481709154,107794.47481709154,0.0
test_004_55a330aff5c4,301721597,loss_queue,8520.397969763075,8520.397969763075,0.0
test_004_55a330aff5c4,301721597,loss_waiting,90124.04010579092,90124.04010579092,0.0
test_004_55a330aff5c4,301721597,loss_exit,3575.770193979131,3575.770193979131,0.0
test_004_55a330aff5c4,301721597,loss_overflow,3281.991052664116,3281.991052664116,0.0
test_004_55a330aff5c4,301721597,loss_route_resource,1328.37255728073,1328.37255728073,0.0
test_004_55a330aff5c4,301721597,loss_action,963.902937613579,963.902937613579,0.0
test_004_55a330aff5c4,301721597,terminal_correction,0.0,0.0,0.0
test_004_55a330aff5c4,301721597,ending_outstanding_mass,5.018595873825297e-07,5.018595873825297e-07,0.0
test_004_55a330aff5c4,554911178,total_operational_objective,110591.00838450296,110591.00838450296,0.0
test_004_55a330aff5c4,554911178,loss_queue,8481.23229104171,8481.23229104171,0.0
test_004_55a330aff5c4,554911178,loss_waiting,92921.72124222683,92921.72124222685,1.4551915228366852e-11
test_004_55a330aff5c4,554911178,loss_exit,3678.007531987742,3678.007531987742,0.0
test_004_55a330aff5c4,554911178,loss_overflow,3254.9170389273377,3254.9170389273377,0.0
test_004_55a330aff5c4,554911178,loss_route_resource,1321.407416469937,1321.407416469937,0.0
test_004_55a330aff5c4,554911178,loss_action,933.7228638493802,933.7228638493802,0.0
test_004_55a330aff5c4,554911178,terminal_correction,0.0,0.0,0.0
test_004_55a330aff5c4,554911178,ending_outstanding_mass,5.038020302447685e-07,5.038020302447685e-07,0.0
test_004_55a330aff5c4,1600960620,total_operational_objective,109323.72047316856,109323.72047316855,1.4551915228366852e-11
test_004_55a330aff5c4,1600960620,loss_queue,8471.881527137353,8471.881527137353,0.0
test_004_55a330aff5c4,1600960620,loss_waiting,91746.55162369752,91746.55162369752,0.0
test_004_55a330aff5c4,1600960620,loss_exit,3634.318664885056,3634.318664885056,0.0
test_004_55a330aff5c4,1600960620,loss_overflow,3248.3878085704773,3248.3878085704773,0.0
test_004_55a330aff5c4,1600960620,loss_route_resource,1318.529861186679,1318.529861186679,0.0
test_004_55a330aff5c4,1600960620,loss_action,904.0509876914856,904.0509876914855,1.1368683772161603e-13
test_004_55a330aff5c4,1600960620,terminal_correction,0.0,0.0,0.0
test_004_55a330aff5c4,1600960620,ending_outstanding_mass,5.030040781377473e-07,5.030040781377473e-07,0.0
test_005_981c73a17708,301721597,total_operational_objective,113674.49301094213,113674.49301094211,1.4551915228366852e-11
test_005_981c73a17708,301721597,loss_queue,8345.305591583345,8345.305591583345,0.0
test_005_981c73a17708,301721597,loss_waiting,96070.48042591916,96070.48042591916,0.0
test_005_981c73a17708,301721597,loss_exit,3840.9342504867177,3840.9342504867177,0.0
test_005_981c73a17708,301721597,loss_overflow,3171.6674157882376,3171.6674157882376,0.0
test_005_981c73a17708,301721597,loss_route_resource,1279.3588753696863,1279.3588753696863,0.0
test_005_981c73a17708,301721597,loss_action,966.7464517949916,966.7464517949917,1.1368683772161603e-13
test_005_981c73a17708,301721597,terminal_correction,0.0,0.0,0.0
test_005_981c73a17708,301721597,ending_outstanding_mass,5.451818345040024e-07,5.451818345040024e-07,0.0
test_005_981c73a17708,554911178,total_operational_objective,116791.260487532,116791.260487532,0.0
test_005_981c73a17708,554911178,loss_queue,8303.777897844931,8303.777897844931,0.0
test_005_981c73a17708,554911178,loss_waiting,99179.03098139154,99179.03098139154,0.0
test_005_981c73a17708,554911178,loss_exit,3956.232533682137,3956.2325336821373,4.547473508864641e-13
test_005_981c73a17708,554911178,loss_overflow,3145.631284986254,3145.631284986254,0.0
test_005_981c73a17708,554911178,loss_route_resource,1271.4495170854295,1271.4495170854295,0.0
test_005_981c73a17708,554911178,loss_action,935.1382725417384,935.1382725417383,1.1368683772161603e-13
test_005_981c73a17708,554911178,terminal_correction,0.0,0.0,0.0
test_005_981c73a17708,554911178,ending_outstanding_mass,5.472848817732719e-07,5.472848817732719e-07,0.0
test_005_981c73a17708,1600960620,total_operational_objective,115404.94500455524,115404.94500455524,0.0
test_005_981c73a17708,1600960620,loss_queue,8294.970843916715,8294.970843916715,0.0
test_005_981c73a17708,1600960620,loss_waiting,97885.15700139522,97885.15700139522,0.0
test_005_981c73a17708,1600960620,loss_exit,3908.2785696196993,3908.2785696196993,0.0
test_005_981c73a17708,1600960620,loss_overflow,3141.892557599354,3141.892557599354,0.0
test_005_981c73a17708,1600960620,loss_route_resource,1268.8947494878375,1268.8947494878375,0.0
test_005_981c73a17708,1600960620,loss_action,905.7512825364136,905.7512825364136,0.0
test_005_981c73a17708,1600960620,terminal_correction,0.0,0.0,0.0
test_005_981c73a17708,1600960620,ending_outstanding_mass,5.463562346864334e-07,5.463562346864334e-07,0.0
test_006_daba4b1e9814,301721597,total_operational_objective,112319.95751251286,112319.95751251286,0.0
test_006_daba4b1e9814,301721597,loss_queue,8541.333829886556,8541.333829886556,0.0
test_006_daba4b1e9814,301721597,loss_waiting,94387.69616886352,94387.69616886353,1.4551915228366852e-11
test_006_daba4b1e9814,301721597,loss_exit,3760.2820455125743,3760.2820455125743,0.0
test_006_daba4b1e9814,301721597,loss_overflow,3335.9134827594844,3335.9134827594844,0.0
test_006_daba4b1e9814,301721597,loss_route_resource,1330.3544170373757,1330.3544170373757,0.0
test_006_daba4b1e9814,301721597,loss_action,964.3775684533728,964.3775684533729,1.1368683772161603e-13
test_006_daba4b1e9814,301721597,terminal_correction,0.0,0.0,0.0
test_006_daba4b1e9814,301721597,ending_outstanding_mass,6.43712370294556e-07,6.43712370294556e-07,0.0
test_006_daba4b1e9814,554911178,total_operational_objective,115211.43834164955,115211.43834164957,1.4551915228366852e-11
test_006_daba4b1e9814,554911178,loss_queue,8503.26739626411,8503.26739626411,0.0
test_006_daba4b1e9814,554911178,loss_waiting,97274.0028001319,97274.0028001319,0.0
test_006_daba4b1e9814,554911178,loss_exit,3866.970275643852,3866.9702756438523,4.547473508864641e-13
test_006_daba4b1e9814,554911178,loss_overflow,3310.0220990537377,3310.0220990537377,0.0
test_006_daba4b1e9814,554911178,loss_route_resource,1322.940899958444,1322.940899958444,0.0
test_006_daba4b1e9814,554911178,loss_action,934.2348705975182,934.2348705975182,0.0
test_006_daba4b1e9814,554911178,terminal_correction,0.0,0.0,0.0
test_006_daba4b1e9814,554911178,ending_outstanding_mass,6.457352588567288e-07,6.457352588567288e-07,0.0
test_006_daba4b1e9814,1600960620,total_operational_objective,113807.18156594264,113807.18156594265,1.4551915228366852e-11
test_006_daba4b1e9814,1600960620,loss_queue,8493.877258902869,8493.877258902869,0.0
test_006_daba4b1e9814,1600960620,loss_waiting,95966.40849540994,95966.40849540994,0.0
test_006_daba4b1e9814,1600960620,loss_exit,3817.673013935879,3817.6730139358788,4.547473508864641e-13
test_006_daba4b1e9814,1600960620,loss_overflow,3304.3004890143484,3304.3004890143484,0.0
test_006_daba4b1e9814,1600960620,loss_route_resource,1320.7458245100463,1320.7458245100463,0.0
test_006_daba4b1e9814,1600960620,loss_action,904.1764841695724,904.1764841695725,1.1368683772161603e-13
test_006_daba4b1e9814,1600960620,terminal_correction,0.0,0.0,0.0
